LS,MFL,MSR,WAMP,Class
7.3696170646029034e-06,-3.0306922074764127,0.00197660342119345,0,2
7.64721867713653e-06,-3.0266295540719055,0.0020431561666672256,0,2
5.786848912104682e-06,-3.1141393195293396,0.0018702198606784185,0,2
5.872968890819589e-06,-3.108976403294122,0.0018984688087267836,0,2
6.170087217998108e-06,-3.13594735995184,0.0019096773680174512,0,2
6.238417722315723e-06,-3.1417066237383264,0.0019017675382202253,0,2
6.196622908935814e-06,-3.1269394477709067,0.0019005200346488983,0,2
6.119425171245152e-06,-3.120617727970628,0.0018715979518175428,0,2
6.388874649871301e-06,-3.0842750355490445,0.001909733259778619,0,2
6.156335305198718e-06,-3.0699675705091676,0.0018751047501334329,0,2
5.796882307683117e-06,-3.0969252837468857,0.001817776052689076,0,2
5.639098360988025e-06,-3.097163057901143,0.0018081923253919405,0,2
5.618800537696125e-06,-3.0988311320359396,0.001804945189529492,0,2
5.0589986729887556e-06,-3.135167890137029,0.0017793490966574249,0,2
4.758843923464127e-06,-3.105325825773317,0.0017036793271755454,0,2
4.740735404689889e-06,-3.089150886881507,0.0016277853805349743,0,2
5.261811882954174e-06,-3.0865900435994136,0.0017144788734902501,0,2
5.357679217461287e-06,-3.0962127413689937,0.0016832376442361824,0,2
5.009491786910946e-06,-3.139079304885169,0.0016182634815222027,0,2
4.744211888245575e-06,-3.1819938984312737,0.0015813783889776657,0,2
4.594404050974131e-06,-3.172838471486461,0.0015602971071241411,0,2
4.679907943995623e-06,-3.165260928037006,0.0015471833546232211,0,2
5.536652111397681e-06,-3.125160070758289,0.0016685484912419026,0,2
5.870911604664798e-06,-3.1102001135483914,0.0017394184131201732,0,2
5.785451717764262e-06,-3.126684804267919,0.0017428221245178264,0,2
5.96232331942491e-06,-3.139603498650562,0.0018487681651249688,0,2
6.38543117090633e-06,-3.0947911542342,0.001878479704424302,0,2
6.596473525490904e-06,-3.086126053724186,0.0019186443530832468,0,2
6.691999812560594e-06,-3.085894244547664,0.001952572575579267,0,2
6.799858815028776e-06,-3.0668511436323045,0.001988354915493143,0,2
7.015818853630415e-06,-3.0617793555608763,0.0020310522730521865,0,2
7.256664353633828e-06,-3.0492466053212834,0.002083213097206429,0,2
6.770462726228798e-06,-3.059156532398936,0.002015850784563418,0,2
6.797218447771295e-06,-3.0445858393202103,0.0020212481490463653,0,2
7.785650932140323e-06,-3.0037874085831895,0.002119050709872594,0,2
7.947681469507865e-06,-2.9990180384248806,0.0021038750786421903,0,2
7.149916505719836e-06,-3.0439541381442496,0.0019823548955255023,0,2
6.783147490594959e-06,-3.057416742463212,0.0018908269473101788,0,2
7.170258335132694e-06,-3.035618095617722,0.001962250894529941,0,2
7.178608496584485e-06,-3.0278443646035864,0.0019400305326141489,0,2
7.77324120603015e-06,-3.001682430106292,0.0020161073626617987,0,2
7.473724545259414e-06,-3.02642741560798,0.001982104647826624,0,2
7.501998477974963e-06,-3.0204066008531676,0.0019869909427466014,0,2
7.527940086279732e-06,-3.027034113469491,0.0020253438632122605,0,2
6.956795643895428e-06,-3.040183105924906,0.0019868015768195572,0,2
6.477117923922432e-06,-3.056982881805847,0.0018821707847460542,0,2
6.9618453462753644e-06,-3.0306922074764127,0.0019760949209015623,0,2
7.171413495807842e-06,-3.0109436140653854,0.00204792441233771,0,2
6.841477603924855e-06,-3.0190136734857393,0.0019769923226718986,0,2
7.082004059551322e-06,-3.0302842276606854,0.0020404783485343473,0,2
6.592259939409172e-06,-3.0604659639896084,0.0019783283170807324,0,2
6.487932428147872e-06,-3.0692978795793917,0.0019546281439964687,0,2
6.31887191295728e-06,-3.094554674793615,0.0019079329785123814,0,2
6.22625002987082e-06,-3.0964501256230066,0.0018743678329651652,0,2
6.040764230032634e-06,-3.1124115188001014,0.0018471136411495697,0,2
6.551565279053215e-06,-3.0893844413275247,0.0019478389985417262,0,2
6.07854348487512e-06,-3.111181570422369,0.0018609701662226019,0,2
5.882298188462693e-06,-3.13283783963753,0.0018141284539738409,0,2
5.741632622820283e-06,-3.1422340002231723,0.0017767924732220196,0,2
5.499774982034835e-06,-3.1430262676643617,0.0017325624044463538,0,2
5.3311875326445395e-06,-3.1062963166395243,0.0017441724978320779,0,2
5.1843721115982425e-06,-3.108976403294122,0.00168392280059886,0,2
5.120475223967152e-06,-3.0966876397016105,0.0016704011547033438,0,2
4.819682385688635e-06,-3.1116731318578736,0.0016168968479248675,0,2
4.359499377300054e-06,-3.1401283258828956,0.001554180265665068,0,2
4.250727247821991e-06,-3.135167890137029,0.0015425725417817227,0,2
4.421151952762283e-06,-3.1318062608107,0.0015908706505287586,0,2
4.841267388018557e-06,-3.094082101861346,0.0016619000830791282,0,2
4.818494220422767e-06,-3.0914921026964097,0.0016556238419485254,0,2
4.760483151469815e-06,-3.1082438287905294,0.0016429670903464098,0,2
4.954979204574161e-06,-3.119614737959232,0.0016367416043630064,0,2
6.331831715579425e-06,-3.0787688510877853,0.0018380404210162266,0,2
6.722474051324045e-06,-3.0833524765576117,0.0019036172024477632,0,2
6.836075852577254e-06,-3.0719828617444933,0.0019254662682678875,0,2
6.836559919907792e-06,-3.0582857662287206,0.0019317279159029135,0,2
6.519693845949345e-06,-3.070191030499641,0.0018718471905684285,0,2
6.43736939516707e-06,-3.0641976049378306,0.0018472998533856733,0,2
6.333118894617451e-06,-3.0847370509988976,0.0018493175817987236,0,2
6.421318162547623e-06,-3.071086022020718,0.001879917507926875,0,2
6.245931767469309e-06,-3.0835829326425648,0.0018056885138206503,0,2
5.9716416155377766e-06,-3.101465404960079,0.0017637452696551376,0,2
4.629751967633685e-06,-3.1414431754549046,0.0015989869863587455,0,2
4.099973278949946e-06,-3.141970231929669,0.0015281077589946637,0,2
4.629443924786978e-06,-3.1208688378255007,0.0015935922521984214,0,2
4.8204194882146805e-06,-3.1346490197265595,0.0016328917271265003,0,2
4.818571231134443e-06,-3.1380328116513314,0.0016133847594524795,0,2
5.007973575737897e-06,-3.131548748510298,0.0016503133931110132,0,2
5.070825317996229e-06,-3.1208688378255007,0.001634645326563608,0,2
5.851273873187269e-06,-3.1151297292673616,0.0017543690926665077,0,2
6.7501649029369e-06,-3.092196935659182,0.0019475205258687796,0,2
6.774313261812628e-06,-3.087752191688942,0.001954347422583979,0,2
6.899323649924214e-06,-3.091022848753508,0.0019704552459790157,0,2
6.943802836682563e-06,-3.0952644997654213,0.0019627697630372754,0,2
6.5470216470642945e-06,-3.122378553651395,0.0019005943273789191,0,2
6.6332736441420756e-06,-3.1163709261164922,0.0019089772113932751,0,2
6.764477893778504e-06,-3.097877162444447,0.0019580427414173907,0,2
6.566021289787935e-06,-3.1062963166395243,0.0019220784578385598,0,2
6.368103760779099e-06,-3.139603498650562,0.0018888590861635762,0,2
5.586786084699142e-06,-3.1472762781625647,0.001765620189186566,0,2
4.8974742060122286e-06,-3.1424979288134303,0.001652265864697737,0,2
4.853886143203279e-06,-3.1430262676643617,0.001651038534159844,0,2
4.884415389617924e-06,-3.1346490197265595,0.0016626014028752571,0,2
5.014882536728308e-06,-3.1104452699093486,0.0016939105663334258,0,2
4.849430523456275e-06,-3.127704275350854,0.0016665438110206956,0,2
4.719546457448587e-06,-3.126684804267919,0.001662640344068877,0,2
4.475246476949968e-06,-3.151029463710462,0.0016034107912924864,0,2
4.6368699576986495e-06,-3.1336131349613745,0.0016087837030493853,0,2
4.569364568148999e-06,-3.131291388809787,0.001559512471831586,0,2
4.7163670152093685e-06,-3.1325797151235997,0.0015872702116564396,0,2
4.695827158252197e-06,-3.1427620178953917,0.001606101330363601,0,2
5.760005178320269e-06,-3.1114272815926594,0.0017558993417596568,0,2
5.589162415230875e-06,-3.1121652503036223,0.0017050786834372916,0,2
5.409782464675619e-06,-3.1259217683786864,0.0016598054726587692,0,2
5.4168124424986665e-06,-3.124146547586737,0.001655297030793844,0,2
5.569304653148554e-06,-3.127194240668742,0.0016582363321160712,0,2
5.671387852240993e-06,-3.1346490197265595,0.0017168722694797175,0,2
5.703468314419415e-06,-3.135687381206032,0.00175188234488439,0,2
5.9670979835488596e-06,-3.1325797151235997,0.0018616891919708415,0,2
5.969738350806342e-06,-3.1325797151235997,0.0018491671328470052,0,2
6.695718329781549e-06,-3.1041157539904494,0.0019408699980088082,0,2
5.71889245981521e-06,-3.1369888340286547,0.0018157248716663408,0,2
6.034383342493717e-06,-3.1409167578366297,0.0018748074860370039,0,2
6.276483016944435e-06,-3.1282149097211494,0.001966566889465715,0,2
6.264931410192948e-06,-3.12643030998469,0.0019507022694206903,0,2
5.954567240606052e-06,-3.1305202235016814,0.001901288291953058,0,2
6.061337091580524e-06,-3.1226306839817872,0.0018810049321319787,0,2
6.055891334111966e-06,-3.122882960771863,0.00186337819116233,0,2
5.789060219682822e-06,-3.1236406716042,0.0017872171379858318,0,2
5.888228013261791e-06,-3.137771581879904,0.0018143914867652159,0,2
4.981833939888812e-06,-3.170861192381004,0.0016875341056012216,0,2
4.847934315343703e-06,-3.177964629803389,0.0016549916445419807,0,2
4.63662792403338e-06,-3.1714252112679446,0.001627621817008165,0,2
4.641699629473796e-06,-3.157539933892044,0.0016130021740296309,0,2
4.710382182759074e-06,-3.1540013193512046,0.0016399009939881356,0,2
5.170147132998552e-06,-3.1409167578366297,0.0017290182409786436,0,2
5.459916437977079e-06,-3.1292379831787285,0.0017666993722082712,0,2
5.622034987586541e-06,-3.1231353841918743,0.0017946762795132824,0,2
5.7815571760594765e-06,-3.1216230397202325,0.0018501432933327622,0,2
5.509214294980336e-06,-3.121120092956549,0.0017818450772912144,0,2
5.392972126469645e-06,-3.13283783963753,0.0017295569426909558,0,2
5.285047114820024e-06,-3.1287261451914894,0.0017045428533028627,0,2
5.29033885086523e-06,-3.1274491831368225,0.0017103190559804259,0,2
5.027567301094468e-06,-3.1542724991801236,0.0016687304797857385,0,2
5.374610572499897e-06,-3.1401283258828956,0.0017362386502992482,0,2
5.021560465583693e-06,-3.1529182901567614,0.0016585060421168336,0,2
4.778162610564712e-06,-3.1462098700591477,0.0016394493896329165,0,2
7.219721215089545e-06,-3.0099696408338823,0.0019960827956834355,0,3
7.66715344993053e-06,-3.0037874085831895,0.0020593201040395967,0,3
7.945052103780623e-06,-2.989262417402799,0.002093305507981317,0,3
8.08127305120627e-06,-2.994676001350932,0.00211794042036463,0,3
7.4563751320717025e-06,-3.0327378753279572,0.0020349308938523414,0,3
7.463691149680981e-06,-3.034381375801731,0.0020413848264216384,0,3
8.337630708847396e-06,-3.0060954449201147,0.0020577693837315926,0,3
8.302766859518379e-06,-2.9992078109784366,0.0020590473322730624,0,3
8.31067695976059e-06,-3.0043632687540636,0.002073473847933307,0,3
7.717782492092764e-06,-3.013094075043031,0.002003666680013252,0,3
7.764990058350516e-06,-3.0134862145567194,0.002018079917430094,0,3
7.702853415557749e-06,-3.0089978470027936,0.0020043593499863314,0,3
7.903103268977361e-06,-2.9913079100734046,0.0020478102305998315,0,3
7.769566694930153e-06,-3.005517284885444,0.002019925488014711,0,3
7.82742374245975e-06,-3.002255504060442,0.002047484880348709,0,3
7.695823437734699e-06,-2.990562979390072,0.002032142040092886,0,3
6.298497078953702e-06,-3.055683894351174,0.001915448559043242,0,3
6.657983081060022e-06,-3.045640720776185,0.0019952502948824527,0,3
6.819485544976068e-06,-3.015452240919676,0.002020124105947683,0,3
7.726418693330784e-06,-2.964913190751343,0.0021312362297434967,0,3
8.403683896405431e-06,-2.934272276689146,0.002225909293310731,0,3
8.38809472805604e-06,-2.949068811702608,0.002243231462367181,0,3
7.953776317260555e-06,-2.9709181714905597,0.0021676878164379005,0,3
7.976538483326108e-06,-2.9670231276070353,0.002164225771707514,0,3
7.865500038618705e-06,-2.974131215605175,0.0021267626395901776,0,3
7.715725205937977e-06,-2.995239898182247,0.002117697004076395,0,3
7.798291690385522e-06,-2.997313806747157,0.002127297458834826,0,3
7.822374040079814e-06,-2.987041903923402,0.0021014724688474644,0,3
9.315424713474813e-06,-2.9274609465429067,0.0022838310287888485,0,3
8.44905420711318e-06,-2.970562629528907,0.0021620248827789053,0,3
7.687924339022728e-06,-3.020008165520723,0.0020455841755153284,0,3
7.215628645840444e-06,-3.0254181321374607,0.001984000522498209,0,3
7.073983944006718e-06,-3.040600496136662,0.0019412399416398965,0,3
7.2116350903635005e-06,-3.021004940073281,0.0019585732918639925,0,3
7.3986280998445005e-06,-3.0043632687540636,0.002015546745747356,0,3
7.768642566390032e-06,-2.989076940363079,0.0020679940223171803,0,3
8.128590632766414e-06,-2.9557150017550184,0.002113773176888568,0,3
7.786487048438525e-06,-2.963512239594881,0.0020886300606643518,0,3
5.893519749306997e-06,-3.057416742463212,0.0019238458774739236,0,3
6.89624322145715e-06,-3.017229306521283,0.0020131214258576687,0,3
7.873278120498041e-06,-3.0045553919520223,0.0021161393674881636,0,3
9.464759484945957e-06,-2.91415062476538,0.0022475106712237015,0,3
1.0298169406710011e-05,-2.8736526165208502,0.0023964920971496525,0,3
1.032886367607825e-05,-2.874221623457016,0.0024045780590102243,0,3
1.072495176929143e-05,-2.8631194935529747,0.002452231746561598,0,3
1.046439152709881e-05,-2.879088520924435,0.0024002705697495027,0,3
1.0216593059984023e-05,-2.9045815603683334,0.002399431845930453,0,3
1.0192829754666679e-05,-2.9108858218048024,0.002388567441029404,0,3
1.0340470290480938e-05,-2.9016908174636056,0.002429265621097144,0,3
9.792121018752901e-06,-2.9212303873014522,0.0023692641754392927,0,3
9.540571029826443e-06,-2.8970152630359682,0.0023356673064330673,0,3
8.210321000915754e-06,-2.9617673819568995,0.0021820104548005877,0,3
7.367493769266679e-06,-2.998638741910026,0.002058361319491245,0,3
6.9657728925708695e-06,-3.022204097250894,0.002014533163202656,0,3
6.316616599258178e-06,-3.0530975175841193,0.00191043829933082,0,3
6.3042398777387265e-06,-3.0431132966775185,0.001909561282473826,0,3
6.7296910551611645e-06,-3.0134862145567194,0.0019260708001594949,0,3
7.291440190720928e-06,-2.9877808143218174,0.002023153480391588,0,3
7.020780543768434e-06,-3.0053247357881188,0.0019547657463788314,0,3
6.83232433076558e-06,-3.014271557414313,0.0019114196723609314,0,3
6.886198824348475e-06,-3.0115290481894035,0.0019212314664900738,0,3
6.651492178218709e-06,-3.0190136734857393,0.0019173520134297662,0,3
7.009349953849581e-06,-2.9990180384248806,0.001994279579998521,0,3
7.386218373734331e-06,-2.9707403641259864,0.0020451453872215204,0,3
7.503714716692327e-06,-2.96263893449083,0.0020660879022983934,0,3
7.572001214888983e-06,-2.947380918082039,0.0020796568736990047,0,3
8.022612891969188e-06,-2.950593545212238,0.002145141120337099,0,3
7.5871833266195096e-06,-2.968435468630293,0.0020710643183446714,0,3
7.948011515415052e-06,-2.94119213789613,0.0021604888924934423,0,3
8.641547981713937e-06,-2.937553701305989,0.0022681971195569624,0,3
8.360007821354566e-06,-2.9581258417074774,0.002233264995529675,0,3
8.928434885769711e-06,-2.9495764616515885,0.002314281144867295,0,3
9.554718997714451e-06,-2.926657143829825,0.0023883585452830073,0,3
9.48724661275552e-06,-2.93525410336633,0.002391984898185808,0,3
9.706221070642786e-06,-2.9519533724896334,0.002426687155485067,0,3
9.69395436442573e-06,-2.944861314330072,0.002470959385935989,0,3
8.901943200952964e-06,-2.9497458102526437,0.0023960218991153546,0,3
8.893901082347882e-06,-2.9565744805273266,0.0023367753904823515,0,3
8.784677890129997e-06,-2.9668469074861745,0.002316541000077955,0,3
8.141649449160717e-06,-2.9718083019146992,0.002173861552947403,0,3
7.705141733847567e-06,-2.9992078109784366,0.002077959242533459,0,3
6.933076344699039e-06,-3.0228049197796056,0.0020220958264865274,0,3
6.0015107701380545e-06,-3.078996887050968,0.001857757981532575,0,3
5.698902679370015e-06,-3.0831221426981137,0.00179824237229297,0,3
5.524638440376133e-06,-3.0518100824064147,0.001811348810183124,0,3
5.602463265290444e-06,-3.0715342103803125,0.0018265886708967345,0,3
6.091129235469125e-06,-3.085662559035686,0.0019048344863150917,0,3
6.154300022104409e-06,-3.0893844413275247,0.001923905181519022,0,3
6.1005905514751065e-06,-3.100985256230239,0.0019239526032967637,0,3
6.227295175243576e-06,-3.109710215603716,0.0019172555710086992,0,3
6.58101637550439e-06,-3.10799991163618,0.0020000230264890805,0,3
6.741187654261458e-06,-3.0833524765576117,0.0020343864550954444,0,3
7.1183971215836315e-06,-3.066629395104687,0.00210034643482568,0,3
7.340914072208015e-06,-3.0408093417679543,0.0021110859552635488,0,3
8.169098267108298e-06,-3.0214042913491475,0.002179397128459026,0,3
8.135235557031077e-06,-3.0028293352144875,0.0021622388246017713,0,3
7.608108237135062e-06,-3.0064813129880608,0.002071126850797422,0,3
7.638923523335939e-06,-3.0045553919520223,0.0020794093809031393,0,3
7.781734387375055e-06,-2.9922408738734507,0.002128360437539971,0,3
8.2187151684885e-06,-2.956058589179509,0.002205387330251217,0,3
8.177932495890629e-06,-2.937553701305989,0.0021646561822676463,0,3
8.313526356092624e-06,-2.9306911174912145,0.002192029888716147,0,3
8.209341864724435e-06,-2.9253741459043976,0.002180058461609104,0,3
7.812659688878325e-06,-2.9480552885310556,0.0021117901644932477,0,3
6.841642626878446e-06,-2.991867447812693,0.002010466311640448,0,3
6.615220133019034e-06,-3.003595624750573,0.0019635050862914214,0,3
6.745489252585106e-06,-3.002446696879688,0.001986802320019406,0,3
7.294179571750566e-06,-2.9804476813495455,0.0020470758978812474,0,3
7.593069145297649e-06,-2.966142741167491,0.0021180975214286704,0,3
6.914549767775698e-06,-3.0059026393755923,0.0020109104853127465,0,3
6.868387346890702e-06,-3.0244111887651925,0.002002246789538297,0,3
7.403567786922044e-06,-2.9888915425024605,0.0020394300369781042,0,3
7.252439766021856e-06,-3.013094075043031,0.0020418416332752447,0,3
7.392005178640316e-06,-3.0162411502772173,0.002096972261803571,0,3
7.2017117100874624e-06,-3.0144681152279884,0.0020511090858330535,0,3
7.972676946212037e-06,-2.987041903923402,0.002179286372693988,0,3
8.002612109993753e-06,-2.9844655731703407,0.002167146779387612,0,3
8.012249450483567e-06,-2.966142741167491,0.002157401584053496,0,3
7.134536366444997e-06,-3.009192031885038,0.002044513211999326,0,3
7.533374842218055e-06,-2.9788146523365935,0.002050153768608171,0,3
7.678969093407767e-06,-2.96719941926032,0.002015376104238367,0,3
6.91139232859696e-06,-3.0242100799484923,0.0019406550704386255,0,3
6.675013449870787e-06,-3.0178232812870918,0.001864071229291615,0,3
8.009730100058717e-06,-2.9791770173821495,0.00201427836762164,0,3
8.175490156177455e-06,-2.967375782504126,0.0020620965852786886,0,3
7.318988022440669e-06,-2.9969359950818304,0.0018949214855053754,0,3
7.321617388167913e-06,-2.990562979390072,0.0019218964520907303,0,3
6.689601478968381e-06,-3.0234065746648917,0.001836746548971845,0,3
7.170027302997664e-06,-2.994488198328804,0.001913549888541797,0,3
7.009261941607665e-06,-3.018219716259305,0.0019299367613015346,0,3
7.5714511383770074e-06,-3.025619801275936,0.0020439363466101777,0,3
7.822814101289395e-06,-3.012702289286282,0.002129127030524807,0,3
8.99888868542355e-06,-2.9757466960118926,0.0022729628497649423,0,3
8.638401544065433e-06,-2.985935890213828,0.0022233413534287257,0,3
8.943914038816704e-06,-2.980811412092669,0.0022532588751593063,0,3
9.56177097859798e-06,-2.965088627829836,0.0023668677484755987,0,3
9.729929368308934e-06,-2.9788146523365935,0.002432568688846326,0,3
9.745771571853831e-06,-2.9746690416576906,0.0024174310937774683,0,3
9.457498474987879e-06,-2.9954280266157296,0.0023638406641813274,0,3
9.316623880270918e-06,-2.9913079100734046,0.0023523432618990417,0,3
9.002904243960975e-06,-2.983732277121235,0.0023372211563813684,0,3
8.761904722534204e-06,-2.9901909926590613,0.0023439422190512063,0,3
7.784330748511582e-06,-3.0426934856425056,0.0021716951521244046,0,3
6.89150156192392e-06,-3.074910447766897,0.0020045315053715397,0,3
6.650293011422601e-06,-3.075362602395874,0.0019681764868434725,0,3
6.545613451193637e-06,-3.0637569204942308,0.0019528354609876146,0,3
6.233324013814828e-06,-3.0644181149613052,0.0019422395302507965,0,3
6.744752150059058e-06,-3.0526679483286188,0.002013336099709213,0,3
7.25549819142844e-06,-3.033353459388362,0.002064474305391251,0,3
7.333003971965807e-06,-3.0383097982817513,0.00208853603952183,0,3
7.448872088448355e-06,-3.0128981379849353,0.0020886318511947255,0,3
7.606292984645545e-06,-2.9853839378219273,0.0021272107350847887,0,3
7.683699751410755e-06,-2.961419250089037,0.002138530388706837,0,3
8.393100424315018e-06,-2.946707593169022,0.0022692715368137694,0,3
8.18400534058284e-06,-2.9548572205520007,0.0022160900418202152,0,3
8.114068612850258e-06,-2.9752075345746705,0.0022284741982059055,0,3
8.390735095313524e-06,-2.9564024486447433,0.0022879414012832184,0,3
7.90891207694382e-06,-2.967375782504126,0.002211870017631573,0,3
8.172706769026858e-06,-2.96719941926032,0.0022197297889518324,0,3
8.270587383567804e-06,-2.962813455080642,0.002225754591383186,0,3
7.913972780854001e-06,-2.9885209840483213,0.002177226151871278,0,3
7.45759630192829e-06,-3.0115290481894035,0.0020757872654866504,0,3
7.940882523819846e-06,-2.99674721243078,0.0021632405499562362,0,3
7.673567342060166e-06,-2.965615364682645,0.0021136278994913224,0,3
7.802307248922945e-06,-2.9511029816130607,0.002150932097223091,0,3
7.506762140568672e-06,-2.951272926628692,0.00211735818093516,0,3
7.186705622840765e-06,-2.966142741167491,0.0020735115045274594,0,3
7.210017865418294e-06,-2.959856100896159,0.002121917115588038,0,3
7.345721740922683e-06,-2.9543433638776926,0.0021066922847645603,0,3
7.147573179778817e-06,-2.9622901035629168,0.002051152055113471,0,3
7.100860682381846e-06,-2.9716301298170604,0.002046610087869546,0,3
7.609582442187158e-06,-2.958817118386501,0.0021455735115927838,0,3
7.562297865217732e-06,-2.9750279627375438,0.0021254666585177866,0,3
7.449917233821108e-06,-3.0045553919520223,0.002071545839092723,0,3
7.86197954894206e-06,-2.9937377973094477,0.0021317372735754443,0,3
1.0224437151044797e-05,-2.93410885449271,0.0023314035324035766,0,3
1.0404609211777297e-05,-2.921071798845462,0.0023536614514095373,0,3
1.0301326845888752e-05,-2.9345993056819357,0.002287087127020742,0,3
1.0106104691788599e-05,-2.9300431584274844,0.0022749860985092443,0,3
1.0117183232739789e-05,-2.9289115510970154,0.002277726304266344,0,3
1.0440738237083858e-05,-2.9130596278258256,0.0023338256554420074,0,3
1.0162784575582569e-05,-2.9256945402250176,0.0022777760438266324,0,3
1.0940812794120911e-05,-2.948899726833077,0.002432951310768468,0,3
1.0920646989191884e-05,-2.9579531943261923,0.0025656655599613277,0,3
1.048023373064371e-05,-2.977548750389573,0.0025736804894990186,0,3
8.485128224768542e-06,-3.0537426691985314,0.002304344406074976,0,3
8.404696037187467e-06,-3.0412273345643244,0.0023016699302619223,0,3
1.0729759438006097e-05,-2.9903769461972924,0.0027622836359619024,0,3
1.0906884074862253e-05,-3.019212389792983,0.0030553477498434537,0,3
1.7658028113990464e-05,-2.9761065091906374,0.00399251207996159,0,3
1.969782183569853e-05,-2.9260151710863167,0.0040119414861098926,0,3
2.729587467419468e-05,-2.9019942016756657,0.0041042002180845,0,3
3.1484344262391264e-05,-2.879664699426066,0.004097724453458353,0,3
3.493302695116206e-05,-2.881108498900442,0.004450739834151355,0,3
3.572737043904559e-05,-2.8821220220719943,0.004806451361440834,0,3
3.575906584766564e-05,-2.8649270288225837,0.0049246609372321495,0,3
3.620884140844763e-05,-2.8757902474906696,0.0049626443163935125,0,3
3.4869053052819293e-05,-2.8892836952494982,0.00486533080519815,0,3
3.354859438582177e-05,-2.8678628790885683,0.004931787780338883,0,3
2.559995578318307e-05,-2.8279519931177663,0.004821950788479883,0,3
2.9181459946535493e-05,-2.7859083659452035,0.004656428288915529,0,3
5.299905781561509e-05,-2.754113798528162,0.004796145706887504,0,3
5.821639051181092e-05,-2.691491158620555,0.004999427557123038,0,3
6.470367384967465e-05,-2.6850900346763718,0.00523039083345856,0,3
7.13664205933284e-05,-2.6688224219619183,0.0056180549697408206,0,3
7.28143979973321e-05,-2.6644097190741447,0.005887940371574543,0,3
7.258708437952331e-05,-2.657960113954404,0.006136626927769303,0,3
7.15962425600318e-05,-2.664497535166225,0.006129241115285954,0,3
7.192062267914385e-05,-2.686565973163706,0.0059338420029885625,0,3
7.15581772654031e-05,-2.72915229689897,0.005829300842554402,0,3
6.859648831421458e-05,-2.8279519931177663,0.005677435287604095,0,3
4.1260711089841186e-05,-2.8698311967170227,0.004999354805840416,0,3
3.324331292320552e-05,-2.9852001094670544,0.004407377423874776,0,3
2.4515688968897644e-05,-2.9931758462085236,0.003412350405215081,0,3
1.391172102765014e-05,-3.0242100799484923,0.0025555913285284725,0,3
9.929398113081543e-06,-3.0722073613524405,0.0023197811242579116,0,3
6.615594185047178e-06,-3.0819723022543837,0.002304639750258179,0,3
7.28262796499908e-06,-3.0105537626191854,0.002529303093110195,0,3
7.724691453083181e-06,-2.9982597763694847,0.0025146844934380297,0,3
7.784154724027748e-06,-2.987411201974484,0.0023782807617413163,0,3
8.42951548940781e-06,-2.94285610346388,0.0023352994135862016,0,3
8.220596430159461e-06,-2.9548572205520007,0.00229929109677281,0,3
8.650877279357044e-06,-2.9344357604034434,0.0023185827590439666,0,3
8.904737589633805e-06,-2.9143067054433955,0.0023728202646605425,0,3
8.941031637893958e-06,-2.927782884646532,0.0023236448492709146,0,3
8.761607681217737e-06,-2.9169686954587064,0.002242629857592035,0,3
8.341228209235716e-06,-2.9355818728021923,0.002163278015158299,0,3
7.400773398241206e-06,-2.95743566360131,0.002057748957960515,0,3
7.121114499552791e-06,-2.965088627829836,0.0020325052221460485,0,3
7.46207392473577e-06,-2.9629880458294875,0.0020642185788460115,0,3
8.025583305133856e-06,-2.9405283326741913,0.0021169405761594902,0,3
8.170891516537343e-06,-2.9302050575838434,0.0022008113651977982,0,3
7.786300022424454e-06,-2.958644196034265,0.0021560236432829638,0,3
7.533264826915658e-06,-2.964387304331602,0.002140723778259414,0,3
7.609340408521891e-06,-2.955886761489076,0.0020932429588519106,0,3
8.159284902134656e-06,-2.944024684362414,0.0021388478696171788,0,3
8.11938235195594e-06,-2.9387080826096654,0.0021012257313105078,0,3
7.895578222293534e-06,-2.9687892727084377,0.002074085482480339,0,3
8.057718774963473e-06,-2.9647378245135863,0.002115842625228118,0,3
7.883663565044142e-06,-2.9675522173966207,0.002118738596759542,0,3
7.340132963561012e-06,-2.995051851207279,0.002104165264911257,0,3
8.110064055843075e-06,-2.9329666177368323,0.0021821437325993368,0,3
8.127347459849348e-06,-2.9303670171165437,0.002121773040805419,0,3
8.08485955006435e-06,-2.932152569734848,0.0021042394709464285,0,3
8.342042322473443e-06,-2.91917324070974,0.0021859962031719267,0,3
7.857325901650748e-06,-2.9315024281734576,0.002082267411435061,0,3
8.183829316099008e-06,-2.916497745314703,0.00213893642733146,0,3
8.224788013180715e-06,-2.9177547490342057,0.002136739030621652,0,3
8.172189697105606e-06,-2.920438023494894,0.0021642823079605776,0,3
8.132276145396652e-06,-2.9213890336893,0.0021532913747357744,0,3
7.61971485153775e-06,-2.9526348861358085,0.002062779344673035,0,3
6.613041830031612e-06,-3.020805402058329,0.0019686105148623645,0,3
7.5472037657291195e-06,-3.008028222840469,0.0021389801742514986,0,3
7.729906178416711e-06,-3.0254181321374607,0.0021417580897579373,0,3
7.446407745674705e-06,-3.033969917237649,0.0020781714462938237,0,3
7.632322605192232e-06,-3.0298766307448886,0.0021121858838167003,0,3
7.5309875101560796e-06,-3.0258215641050716,0.0021007701378830935,0,3
7.246916997841622e-06,-3.017427207860731,0.002059999530614906,0,3
6.924341129688867e-06,-3.03376433404711,0.0019664829030431805,0,3
7.022749817681307e-06,-3.033969917237649,0.0020102848230982404,0,3
6.735884916686012e-06,-3.034793224558914,0.0019568429300196423,0,3
